angular_position,angular_speed,angular_acceleration,u
1.01499e-06,7.3634e-06,0,6.28582e-19
1.0518e-06,7.02632e-06,0,6.10094e-19
1.08694e-06,6.68552e-06,0,5.9215e-19
1.12036e-06,6.34144e-06,0,5.74734e-19
1.15207e-06,5.99453e-06,0,5.5783e-19
1.18204e-06,5.64521e-06,0,5.41423e-19
1.21027e-06,5.29392e-06,0,5.25499e-19
1.23674e-06,4.94109e-06,0,5.10043e-19
1.26144e-06,4.58714e-06,0,4.95042e-19
1.28438e-06,4.23249e-06,0,4.80482e-19
1.30554e-06,3.87757e-06,0,4.6635e-19
1.32493e-06,3.52278e-06,0,4.52634e-19
1.34254e-06,3.16853e-06,0,4.39321e-19
1.35839e-06,2.81522e-06,0,4.264e-19
1.37246e-06,2.46325e-06,0,4.13859e-19
1.38478e-06,2.11299e-06,0,4.01687e-19
1.39534e-06,1.76484e-06,0,3.89872e-19
1.40417e-06,1.41916e-06,0,3.78405e-19
1.41126e-06,1.07633e-06,0,3.67276e-19
1.41665e-06,7.36685e-07,0,3.56474e-19
1.42033e-06,4.00591e-07,0,3.45989e-19
1.42233e-06,6.83836e-08,0,3.35813e-19
1.42267e-06,-2.59605e-07,0,3.25936e-19
1.42138e-06,-5.83052e-07,0,3.1635e-19
1.41846e-06,-9.01646e-07,0,3.07045e-19
1.41395e-06,-1.21508e-06,0,2.98015e-19
1.40788e-06,-1.52307e-06,0,2.89249e-19
1.40026e-06,-1.82532e-06,0,2.80742e-19
1.39114e-06,-2.12156e-06,0,2.72485e-19
1.38053e-06,-2.41153e-06,0,2.64471e-19
1.36847e-06,-2.69497e-06,0,2.56692e-19
1.355e-06,-2.97166e-06,0,2.49142e-19
1.34014e-06,-3.24134e-06,0,2.41815e-19
1.32393e-06,-3.50382e-06,0,2.34702e-19
1.30641e-06,-3.75887e-06,0,2.27799e-19
1.28762e-06,-4.00629e-06,0,2.21099e-19
1.26759e-06,-4.24592e-06,0,2.14597e-19
1.24636e-06,-4.47756e-06,0,2.08285e-19
1.22397e-06,-4.70106e-06,0,2.02159e-19
1.20046e-06,-4.91626e-06,0,1.96213e-19
1.17588e-06,-5.12303e-06,0,1.90442e-19
1.15027e-06,-5.32123e-06,0,1.84841e-19
1.12366e-06,-5.51075e-06,0,1.79404e-19
1.09611e-06,-5.69149e-06,0,1.74128e-19
1.06765e-06,-5.86334e-06,0,1.69006e-19
1.03833e-06,-6.02623e-06,0,1.64036e-19
1.0082e-06,-6.18009e-06,0,1.59211e-19
9.77301e-07,-6.32485e-06,0,1.54528e-19
9.45677e-07,-6.46046e-06,0,1.49983e-19
9.13374e-07,-6.5869e-06,0,1.45572e-19
8.8044e-07,-6.70413e-06,0,1.41291e-19
8.46919e-07,-6.81213e-06,0,1.37135e-19
8.12859e-07,-6.91091e-06,0,1.33102e-19
7.78304e-07,-7.00046e-06,0,1.29187e-19
7.43302e-07,-7.08081e-06,0,1.25387e-19
7.07898e-07,-7.15198e-06,0,1.21699e-19
6.72138e-07,-7.214e-06,0,1.1812e-19
6.36068e-07,-7.26693e-06,0,1.14646e-19
5.99733e-07,-7.31082e-06,0,1.11274e-19
5.63179e-07,-7.34574e-06,0,1.08001e-19
5.2645e-07,-7.37176e-06,0,1.04825e-19
4.89592e-07,-7.38897e-06,0,1.01742e-19
4.52647e-07,-7.39747e-06,0,9.87491e-20
4.15659e-07,-7.39735e-06,0,9.58448e-20
3.78673e-07,-7.38873e-06,0,9.30258e-20
3.41729e-07,-7.37172e-06,0,9.02897e-20
3.0487e-07,-7.34646e-06,0,8.76342e-20
2.68138e-07,-7.31308e-06,0,8.50567e-20
2.31573e-07,-7.27173e-06,0,8.2555e-20
1.95214e-07,-7.22255e-06,0,8.01269e-20
1.59101e-07,-7.1657e-06,0,7.77703e-20
1.23273e-07,-7.10135e-06,0,7.54829e-20
8.77659e-08,-7.02967e-06,0,7.32628e-20
5.26176e-08,-6.95084e-06,0,7.1108e-20
1.78634e-08,-6.86504e-06,0,6.90166e-20
-1.64618e-08,-6.77245e-06,0,6.69867e-20
-5.0324e-08,-6.67327e-06,0,6.50165e-20
-8.36904e-08,-6.56771e-06,0,6.31043e-20
-1.16529e-07,-6.45596e-06,0,6.12483e-20
-1.48809e-07,-6.33824e-06,0,5.94468e-20
-1.805e-07,-6.21475e-06,0,5.76984e-20
-2.11574e-07,-6.08571e-06,0,5.60014e-20
-2.42002e-07,-5.95135e-06,0,5.43543e-20
-2.71759e-07,-5.81188e-06,0,5.27556e-20
-3.00818e-07,-5.66754e-06,0,5.1204e-20
-3.29156e-07,-5.51855e-06,0,4.9698e-20
-3.56749e-07,-5.36514e-06,0,4.82363e-20
-3.83574e-07,-5.20754e-06,0,4.68176e-20
-4.09612e-07,-5.046e-06,0,4.54406e-20
-4.34842e-07,-4.88075e-06,0,4.41041e-20
-4.59246e-07,-4.71203e-06,0,4.28069e-20
-4.82806e-07,-4.54007e-06,0,4.15479e-20
-5.05506e-07,-4.36511e-06,0,4.03259e-20
-5.27332e-07,-4.1874e-06,0,3.91398e-20
-5.48269e-07,-4.00718e-06,0,3.79887e-20
-5.68305e-07,-3.82468e-06,0,3.68714e-20
-5.87428e-07,-3.64014e-06,0,3.57869e-20
-6.05629e-07,-3.45381e-06,0,3.47343e-20
-6.22898e-07,-3.26591e-06,0,3.37127e-20
-6.39228e-07,-3.07669e-06,0,3.27212e-20
-6.54611e-07,-2.88639e-06,0,3.17588e-20
-6.69043e-07,-2.69522e-06,0,3.08247e-20
-6.82519e-07,-2.50343e-06,0,2.99181e-20
-6.95036e-07,-2.31124e-06,0,2.90382e-20
-7.06592e-07,-2.11889e-06,0,2.81841e-20
-7.17187e-07,-1.92658e-06,0,2.73552e-20
-7.2682e-07,-1.73455e-06,0,2.65506e-20
-7.35493e-07,-1.54301e-06,0,2.57697e-20
-7.43208e-07,-1.35217e-06,0,2.50118e-20
-7.49968e-07,-1.16224e-06,0,2.42761e-20
-7.5578e-07,-9.73437e-07,0,2.35621e-20
-7.60647e-07,-7.85956e-07,0,2.28691e-20
-7.64577e-07,-5.99996e-07,0,2.21965e-20
-7.67577e-07,-4.15752e-07,0,2.15437e-20
-7.69655e-07,-2.33414e-07,0,2.091e-20
-7.70822e-07,-5.31655e-08,0,2.0295e-20
-7.71088e-07,1.24812e-07,0,1.96981e-20
-7.70464e-07,3.00344e-07,0,1.91188e-20
-7.68962e-07,4.73261e-07,0,1.85564e-20
-7.66596e-07,6.43396e-07,0,1.80107e-20
-7.63379e-07,8.10591e-07,0,1.74809e-20
-7.59326e-07,9.74691e-07,0,1.69668e-20
-7.54453e-07,1.13555e-06,0,1.64678e-20
-7.48775e-07,1.29302e-06,0,1.59834e-20
-7.4231e-07,1.44697e-06,0,1.55133e-20
-7.35075e-07,1.59726e-06,0,1.5057e-20
-7.27089e-07,1.74377e-06,0,1.46142e-20
-7.1837e-07,1.88638e-06,0,1.41844e-20
-7.08938e-07,2.02498e-06,0,1.37672e-20
-6.98813e-07,2.15946e-06,0,1.33623e-20
-6.88016e-07,2.28972e-06,0,1.29693e-20
-6.76567e-07,2.41566e-06,0,1.25878e-20
-6.64489e-07,2.53719e-06,0,1.22176e-20
-6.51803e-07,2.65423e-06,0,1.18582e-20
-6.38532e-07,2.76671e-06,0,1.15095e-20
-6.24698e-07,2.87456e-06,0,1.11709e-20
-6.10325e-07,2.9777e-06,0,1.08424e-20
-5.95437e-07,3.07609e-06,0,1.05235e-20
-5.80056e-07,3.16966e-06,0,1.0214e-20
-5.64208e-07,3.25839e-06,0,9.91357e-21
-5.47916e-07,3.34222e-06,0,9.62199e-21
-5.31205e-07,3.42112e-06,0,9.33899e-21
-5.141e-07,3.49507e-06,0,9.06432e-21
-4.96624e-07,3.56404e-06,0,8.79772e-21
-4.78804e-07,3.62803e-06,0,8.53896e-21
-4.60664e-07,3.68701e-06,0,8.28782e-21
-4.42229e-07,3.741e-06,0,8.04406e-21
-4.23524e-07,3.78998e-06,0,7.80747e-21
-4.04574e-07,3.83398e-06,0,7.57784e-21
-3.85404e-07,3.873e-06,0,7.35496e-21
-3.66039e-07,3.90706e-06,0,7.13864e-21
-3.46504e-07,3.93619e-06,0,6.92868e-21
-3.26823e-07,3.96042e-06,0,6.72489e-21
-3.07021e-07,3.97978e-06,0,6.5271e-21
-2.87122e-07,3.99431e-06,0,6.33513e-21
-2.6715e-07,4.00407e-06,0,6.1488e-21
-2.4713e-07,4.0091e-06,0,5.96795e-21
-2.27084e-07,4.00945e-06,0,5.79243e-21
-2.07037e-07,4.00519e-06,0,5.62206e-21
-1.87011e-07,3.99638e-06,0,5.45671e-21
-1.67029e-07,3.98308e-06,0,5.29621e-21
-1.47114e-07,3.96539e-06,0,5.14044e-21
-1.27287e-07,3.94336e-06,0,4.98925e-21
-1.0757e-07,3.91708e-06,0,4.84251e-21
-8.79848e-08,3.88664e-06,0,4.70008e-21
-6.85516e-08,3.85213e-06,0,4.56185e-21
-4.9291e-08,3.81363e-06,0,4.42767e-21
-3.02228e-08,3.77125e-06,0,4.29745e-21
-1.13665e-08,3.72508e-06,0,4.17105e-21
7.25886e-09,3.67523e-06,0,4.04838e-21
2.5635e-08,3.62179e-06,0,3.92931e-21
4.3744e-08,3.56488e-06,0,3.81374e-21
6.15684e-08,3.50462e-06,0,3.70157e-21
7.90915e-08,3.4411e-06,0,3.5927e-21
9.62969e-08,3.37444e-06,0,3.48703e-21
1.13169e-07,3.30477e-06,0,3.38447e-21
1.29693e-07,3.23221e-06,0,3.28493e-21
1.45854e-07,3.15686e-06,0,3.18831e-21
1.61638e-07,3.07886e-06,0,3.09454e-21
1.77033e-07,2.99833e-06,0,3.00352e-21
1.92024e-07,2.9154e-06,0,2.91518e-21
2.06601e-07,2.83018e-06,0,2.82944e-21
2.20752e-07,2.74282e-06,0,2.74622e-21
2.34466e-07,2.65343e-06,0,2.66545e-21
2.47733e-07,2.56215e-06,0,2.58706e-21
2.60544e-07,2.4691e-06,0,2.51097e-21
2.7289e-07,2.37442e-06,0,2.43712e-21
2.84762e-07,2.27823e-06,0,2.36544e-21
2.96153e-07,2.18067e-06,0,2.29586e-21
3.07056e-07,2.08186e-06,0,2.22834e-21
3.17466e-07,1.98194e-06,0,2.1628e-21
3.27375e-07,1.88103e-06,0,2.09919e-21
3.3678e-07,1.77927e-06,0,2.03745e-21
3.45677e-07,1.67677e-06,0,1.97752e-21
3.54061e-07,1.57368e-06,0,1.91936e-21
3.61929e-07,1.4701e-06,0,1.86291e-21
3.69279e-07,1.36618e-06,0,1.80812e-21
3.7611e-07,1.26203e-06,0,1.75494e-21
3.82421e-07,1.15778e-06,0,1.70332e-21
3.88209e-07,1.05355e-06,0,1.65322e-21
3.93477e-07,9.49451e-07,0,1.6046e-21
3.98224e-07,8.45609e-07,0,1.5574e-21
4.02453e-07,7.42138e-07,0,1.5116e-21
4.06163e-07,6.39152e-07,0,1.46714e-21
4.09359e-07,5.36764e-07,0,1.42399e-21
4.12043e-07,4.35083e-07,0,1.38211e-21
4.14218e-07,3.34217e-07,0,1.34146e-21
4.15889e-07,2.34272e-07,0,1.302e-21
4.17061e-07,1.3535e-07,0,1.26371e-21
4.17737e-07,3.75522e-08,0,1.22654e-21
4.17925e-07,-5.90237e-08,0,1.19047e-21
4.1763e-07,-1.54282e-07,0,1.15545e-21
4.16859e-07,-2.48132e-07,0,1.12147e-21
4.15618e-07,-3.40482e-07,0,1.08848e-21
4.13916e-07,-4.31246e-07,0,1.05647e-21
4.11759e-07,-5.2034e-07,0,1.0254e-21
4.09158e-07,-6.07683e-07,0,9.95238e-22
4.06119e-07,-6.93198e-07,0,9.65966e-22
4.02653e-07,-7.7681e-07,0,9.37555e-22
3.98769e-07,-8.58448e-07,0,9.0998e-22
3.94477e-07,-9.38042e-07,0,8.83216e-22
3.89787e-07,-1.01553e-06,0,8.57239e-22
3.84709e-07,-1.09085e-06,0,8.32026e-22
3.79255e-07,-1.16393e-06,0,8.07555e-22
3.73435e-07,-1.23474e-06,0,7.83803e-22
3.67261e-07,-1.30321e-06,0,7.6075e-22
3.60745e-07,-1.36929e-06,0,7.38375e-22
3.53899e-07,-1.43295e-06,0,7.16658e-22
3.46734e-07,-1.49414e-06,0,6.9558e-22
3.39264e-07,-1.55281e-06,0,6.75122e-22
3.31499e-07,-1.60895e-06,0,6.55265e-22
3.23455e-07,-1.6625e-06,0,6.35993e-22
3.15142e-07,-1.71346e-06,0,6.17287e-22
3.06575e-07,-1.76178e-06,0,5.99132e-22
2.97766e-07,-1.80745e-06,0,5.8151e-22
2.88729e-07,-1.85046e-06,0,5.64407e-22
2.79476e-07,-1.89078e-06,0,5.47807e-22
2.70023e-07,-1.92841e-06,0,5.31695e-22
2.60381e-07,-1.96333e-06,0,5.16057e-22
2.50564e-07,-1.99554e-06,0,5.00878e-22
2.40586e-07,-2.02504e-06,0,4.86147e-22
2.30461e-07,-2.05184e-06,0,4.71848e-22
2.20202e-07,-2.07593e-06,0,4.5797e-22
2.09822e-07,-2.09732e-06,0,4.44501e-22
1.99336e-07,-2.11602e-06,0,4.31427e-22
1.88755e-07,-2.13204e-06,0,4.18738e-22
1.78095e-07,-2.14541e-06,0,4.06422e-22
1.67368e-07,-2.15614e-06,0,3.94469e-22
1.56587e-07,-2.16426e-06,0,3.82867e-22
1.45766e-07,-2.16978e-06,0,3.71606e-22
1.34917e-07,-2.17273e-06,0,3.60676e-22
1.24054e-07,-2.17315e-06,0,3.50068e-22
1.13188e-07,-2.17106e-06,0,3.39772e-22
1.02333e-07,-2.1665e-06,0,3.29779e-22
9.15001e-08,-2.15952e-06,0,3.20079e-22
8.07025e-08,-2.15014e-06,0,3.10665e-22
6.99518e-08,-2.13841e-06,0,3.01528e-22
5.92598e-08,-2.12437e-06,0,2.9266e-22
4.86379e-08,-2.10808e-06,0,2.84052e-22
3.80975e-08,-2.08957e-06,0,2.75698e-22
2.76497e-08,-2.0689e-06,0,2.67589e-22
1.73052e-08,-2.04611e-06,0,2.59718e-22
7.07468e-09,-2.02127e-06,0,2.5208e-22
-3.03168e-09,-1.99443e-06,0,2.44666e-22
-1.30038e-08,-1.96564e-06,0,2.3747e-22
-2.2832e-08,-1.93496e-06,0,2.30485e-22
-3.25068e-08,-1.90246e-06,0,2.23706e-22
-4.20191e-08,-1.86819e-06,0,2.17127e-22
-5.13601e-08,-1.83222e-06,0,2.10741e-22
-6.05212e-08,-1.7946e-06,0,2.04542e-22
-6.94942e-08,-1.75541e-06,0,1.98526e-22
-7.82712e-08,-1.7147e-06,0,1.92687e-22
-8.68447e-08,-1.67256e-06,0,1.8702e-22
-9.52075e-08,-1.62903e-06,0,1.81519e-22
-1.03353e-07,-1.5842e-06,0,1.76181e-22
-1.11274e-07,-1.53812e-06,0,1.70999e-22
-1.18964e-07,-1.49087e-06,0,1.65969e-22
-1.26419e-07,-1.44252e-06,0,1.61088e-22
-1.33631e-07,-1.39313e-06,0,1.5635e-22
-1.40597e-07,-1.34279e-06,0,1.51752e-22
-1.47311e-07,-1.29155e-06,0,1.47288e-22
-1.53769e-07,-1.23949e-06,0,1.42956e-22
-1.59966e-07,-1.18667e-06,0,1.38752e-22
-1.65899e-07,-1.13318e-06,0,1.34671e-22
-1.71565e-07,-1.07907e-06,0,1.3071e-22
-1.76961e-07,-1.02443e-06,0,1.26865e-22
-1.82083e-07,-9.69313e-07,0,1.23134e-22
-1.86929e-07,-9.13795e-07,0,1.19513e-22
-1.91498e-07,-8.57945e-07,0,1.15997e-22
-1.95788e-07,-8.01832e-07,0,1.12586e-22
-1.99797e-07,-7.45522e-07,0,1.09274e-22
-2.03525e-07,-6.89083e-07,0,1.0606e-22
-2.0697e-07,-6.32583e-07,0,1.02941e-22
-2.10133e-07,-5.76086e-07,0,9.99134e-23
-2.13014e-07,-5.19658e-07,0,9.69747e-23
-2.15612e-07,-4.63362e-07,0,9.41225e-23
-2.17929e-07,-4.07261e-07,0,9.13542e-23
-2.19965e-07,-3.51419e-07,0,8.86673e-23
-2.21722e-07,-2.95894e-07,0,8.60595e-23
-2.23201e-07,-2.40748e-07,0,8.35283e-23
-2.24405e-07,-1.86038e-07,0,8.10716e-23
-2.25335e-07,-1.31822e-07,0,7.86871e-23
-2.25995e-07,-7.81555e-08,0,7.63728e-23
-2.26385e-07,-2.50936e-08,0,7.41266e-23
-2.26511e-07,2.73108e-08,0,7.19464e-23
-2.26374e-07,7.90059e-08,0,6.98303e-23
-2.25979e-07,1.29941e-07,0,6.77765e-23
-2.25329e-07,1.80069e-07,0,6.5783e-23
-2.24429e-07,2.29341e-07,0,6.38482e-23
-2.23282e-07,2.77712e-07,0,6.19704e-23
-2.21894e-07,3.25138e-07,0,6.01477e-23
-2.20268e-07,3.71576e-07,0,5.83786e-23
-2.1841e-07,4.16987e-07,0,5.66616e-23
-2.16325e-07,4.61331e-07,0,5.49951e-23
-2.14019e-07,5.04571e-07,0,5.33776e-23
-2.11496e-07,5.46672e-07,0,5.18077e-23
-2.08762e-07,5.87599e-07,0,5.02839e-23
-2.05825e-07,6.27322e-07,0,4.8805e-23
-2.02688e-07,6.6581e-07,0,4.73695e-23
-1.99359e-07,7.03034e-07,0,4.59763e-23
-1.95844e-07,7.38969e-07,0,4.46241e-23
-1.92149e-07,7.73589e-07,0,4.33116e-23
-1.88281e-07,8.06873e-07,0,4.20377e-23
-1.84247e-07,8.38798e-07,0,4.08013e-23
-1.80053e-07,8.69345e-07,0,3.96013e-23
-1.75706e-07,8.98499e-07,0,3.84365e-23
-1.71213e-07,9.26242e-07,0,3.73061e-23
-1.66582e-07,9.52561e-07,0,3.62088e-23
-1.61819e-07,9.77445e-07,0,3.51439e-23
-1.56932e-07,1.00088e-06,0,3.41102e-23
-1.51928e-07,1.02287e-06,0,3.3107e-23
-1.46813e-07,1.04339e-06,0,3.21332e-23
-1.41596e-07,1.06245e-06,0,3.11881e-23
-1.36284e-07,1.08004e-06,0,3.02708e-23
-1.30884e-07,1.09617e-06,0,2.93805e-23
-1.25403e-07,1.11082e-06,0,2.85164e-23
-1.19849e-07,1.12401e-06,0,2.76777e-23
-1.14229e-07,1.13573e-06,0,2.68636e-23
-1.0855e-07,1.146e-06,0,2.60735e-23
-1.0282e-07,1.15481e-06,0,2.53067e-23
-9.70462e-08,1.16219e-06,0,2.45623e-23
-9.12352e-08,1.16813e-06,0,2.38399e-23
-8.53946e-08,1.17266e-06,0,2.31387e-23
-7.95313e-08,1.17577e-06,0,2.24582e-23
-7.36524e-08,1.1775e-06,0,2.17977e-23
-6.77649e-08,1.17785e-06,0,2.11565e-23
-6.18757e-08,1.17684e-06,0,2.05343e-23
-5.59915e-08,1.17449e-06,0,1.99303e-23
-5.01191e-08,1.17082e-06,0,1.93442e-23
-4.4265e-08,1.16585e-06,0,1.87752e-23
-3.84357e-08,1.15961e-06,0,1.8223e-23
-3.26376e-08,1.15211e-06,0,1.7687e-23
-2.68771e-08,1.14339e-06,0,1.71668e-23
-2.11601e-08,1.13346e-06,0,1.66619e-23
-1.54928e-08,1.12237e-06,0,1.61719e-23
-9.88098e-09,1.11012e-06,0,1.56962e-23
-4.33039e-09,1.09675e-06,0,1.52346e-23
1.15339e-09,1.0823e-06,0,1.47865e-23
6.5649e-09,1.06679e-06,0,1.43516e-23
1.18989e-08,1.05026e-06,0,1.39295e-23
1.71501e-08,1.03273e-06,0,1.35198e-23
2.23138e-08,1.01424e-06,0,1.31222e-23
2.7385e-08,9.94824e-07,0,1.27362e-23
3.23591e-08,9.74515e-07,0,1.23616e-23
3.72317e-08,9.53349e-07,0,1.1998e-23
4.19984e-08,9.31361e-07,0,1.16452e-23
4.66552e-08,9.08586e-07,0,1.13026e-23
5.11982e-08,8.85061e-07,0,1.09702e-23
5.56235e-08,8.60824e-07,0,1.06476e-23
5.99276e-08,8.3591e-07,0,1.03344e-23
6.41071e-08,8.10357e-07,0,1.00304e-23
6.81589e-08,7.84204e-07,0,9.73544e-24
7.20799e-08,7.57487e-07,0,9.4491e-24
7.58674e-08,7.30245e-07,0,9.17118e-24
7.95186e-08,7.02516e-07,0,8.90144e-24
8.30312e-08,6.74338e-07,0,8.63964e-24
8.64029e-08,6.45749e-07,0,8.38553e-24
8.96316e-08,6.16788e-07,0,8.1389e-24
9.27156e-08,5.87492e-07,0,7.89952e-24
9.5653e-08,5.579e-07,0,7.66718e-24
9.84425e-08,5.28049e-07,0,7.44167e-24
1.01083e-07,4.97978e-07,0,7.2228e-24
1.03573e-07,4.67722e-07,0,7.01037e-24
1.05911e-07,4.37321e-07,0,6.80418e-24
1.08098e-07,4.0681e-07,0,6.60406e-24
1.10132e-07,3.76226e-07,0,6.40982e-24
1.12013e-07,3.45605e-07,0,6.22129e-24
1.13741e-07,3.14983e-07,0,6.03831e-24
1.15316e-07,2.84395e-07,0,5.86072e-24
1.16738e-07,2.53875e-07,0,5.68834e-24
1.18007e-07,2.23459e-07,0,5.52104e-24
1.19125e-07,1.93179e-07,0,5.35866e-24
1.20091e-07,1.63069e-07,0,5.20105e-24
1.20906e-07,1.3316e-07,0,5.04808e-24
1.21572e-07,1.03486e-07,0,4.8996e-24
1.22089e-07,7.40764e-08,0,4.7555e-24
1.22459e-07,4.49621e-08,0,4.61563e-24
1.22684e-07,1.61727e-08,0,4.47988e-24
1.22765e-07,-1.22629e-08,0,4.34811e-24
1.22704e-07,-4.03166e-08,0,4.22023e-24
1.22502e-07,-6.7961e-08,0,4.0961e-24
1.22162e-07,-9.51697e-08,0,3.97563e-24
1.21687e-07,-1.21917e-07,0,3.8587e-24
1.21077e-07,-1.48178e-07,0,3.74521e-24
1.20336e-07,-1.73929e-07,0,3.63506e-24
1.19466e-07,-1.99148e-07,0,3.52814e-24
1.18471e-07,-2.23811e-07,0,3.42437e-24
1.17352e-07,-2.47897e-07,0,3.32366e-24
1.16112e-07,-2.71387e-07,0,3.2259e-24
1.14755e-07,-2.94261e-07,0,3.13102e-24
1.13284e-07,-3.16502e-07,0,3.03893e-24
1.11701e-07,-3.3809e-07,0,2.94955e-24
1.10011e-07,-3.59011e-07,0,2.8628e-24
1.08216e-07,-3.79248e-07,0,2.7786e-24
1.0632e-07,-3.98787e-07,0,2.69688e-24
1.04326e-07,-4.17616e-07,0,2.61756e-24
1.02238e-07,-4.3572e-07,0,2.54057e-24
1.00059e-07,-4.5309e-07,0,2.46585e-24
9.77937e-08,-4.69714e-07,0,2.39332e-24
9.54451e-08,-4.85583e-07,0,2.32293e-24
9.30172e-08,-5.00688e-07,0,2.25461e-24
9.05137e-08,-5.15023e-07,0,2.1883e-24
8.79386e-08,-5.2858e-07,0,2.12394e-24
8.52957e-08,-5.41354e-07,0,2.06147e-24
8.25889e-08,-5.5334e-07,0,2.00084e-24
7.98222e-08,-5.64535e-07,0,1.94199e-24
7.69996e-08,-5.74937e-07,0,1.88487e-24
7.41249e-08,-5.84543e-07,0,1.82943e-24
7.12022e-08,-5.93352e-07,0,1.77563e-24
6.82354e-08,-6.01366e-07,0,1.7234e-24
6.52286e-08,-6.08584e-07,0,1.67271e-24
6.21857e-08,-6.1501e-07,0,1.62352e-24
5.91106e-08,-6.20645e-07,0,1.57577e-24
5.60074e-08,-6.25494e-07,0,1.52942e-24
5.28799e-08,-6.29561e-07,0,1.48444e-24
4.97321e-08,-6.32852e-07,0,1.44078e-24
4.65678e-08,-6.35373e-07,0,1.3984e-24
4.3391e-08,-6.37131e-07,0,1.35727e-24
4.02053e-08,-6.38133e-07,0,1.31735e-24
3.70147e-08,-6.38389e-07,0,1.27861e-24
3.38227e-08,-6.37908e-07,0,1.241e-24
3.06332e-08,-6.367e-07,0,1.2045e-24
2.74497e-08,-6.34775e-07,0,1.16907e-24
2.42758e-08,-6.32145e-07,0,1.13469e-24
2.11151e-08,-6.28823e-07,0,1.10132e-24
1.7971e-08,-6.24821e-07,0,1.06892e-24
1.48469e-08,-6.20152e-07,0,1.03749e-24
1.17461e-08,-6.14831e-07,0,1.00697e-24
8.67194e-09,-6.08872e-07,0,9.77355e-25
5.62758e-09,-6.0229e-07,0,9.48609e-25
2.61613e-09,-5.951e-07,0,9.20709e-25
-3.59369e-10,-5.8732e-07,0,8.93629e-25
-3.29597e-09,-5.78965e-07,0,8.67346e-25
-6.19079e-09,-5.70052e-07,0,8.41836e-25
-9.04105e-09,-5.606e-07,0,8.17076e-25
-1.18441e-08,-5.50625e-07,0,7.93044e-25
-1.45972e-08,-5.40146e-07,0,7.69719e-25
-1.72979e-08,-5.29182e-07,0,7.4708e-25
-1.99438e-08,-5.17751e-07,0,7.25107e-25
-2.25326e-08,-5.05873e-07,0,7.03781e-25
-2.50619e-08,-4.93567e-07,0,6.83081e-25
-2.75298e-08,-4.80853e-07,0,6.62991e-25
-2.9934e-08,-4.6775e-07,0,6.43491e-25
-3.22728e-08,-4.5428e-07,0,6.24565e-25
-3.45442e-08,-4.40461e-07,0,6.06195e-25
-3.67465e-08,-4.26314e-07,0,5.88366e-25
-3.88781e-08,-4.11861e-07,0,5.71061e-25
-4.09374e-08,-3.97121e-07,0,5.54265e-25
-4.2923e-08,-3.82115e-07,0,5.37963e-25
-4.48335e-08,-3.66864e-07,0,5.22141e-25
-4.66679e-08,-3.51389e-07,0,5.06784e-25
-4.84248e-08,-3.35709e-07,0,4.91878e-25
-5.01034e-08,-3.19847e-07,0,4.77411e-25
-5.17026e-08,-3.03822e-07,0,4.6337e-25
-5.32217e-08,-2.87655e-07,0,4.49741e-25
-5.466e-08,-2.71367e-07,0,4.36514e-25
-5.60168e-08,-2.54977e-07,0,4.23675e-25
-5.72917e-08,-2.38506e-07,0,4.11214e-25
-5.84842e-08,-2.21974e-07,0,3.99119e-25
-5.95941e-08,-2.05401e-07,0,3.87381e-25
-6.06211e-08,-1.88806e-07,0,3.75987e-25
-6.15651e-08,-1.72208e-07,0,3.64929e-25
-6.24262e-08,-1.55627e-07,0,3.54195e-25
-6.32043e-08,-1.39082e-07,0,3.43778e-25
-6.38997e-08,-1.22591e-07,0,3.33667e-25
-6.45127e-08,-1.06173e-07,0,3.23853e-25
-6.50435e-08,-8.98443e-08,0,3.14328e-25
-6.54928e-08,-7.36239e-08,0,3.05083e-25
-6.58609e-08,-5.75287e-08,0,2.9611e-25
-6.61485e-08,-4.15756e-08,0,2.87401e-25
-6.63564e-08,-2.5781e-08,0,2.78948e-25
-6.64853e-08,-1.01611e-08,0,2.70744e-25
-6.65361e-08,5.26846e-09,0,2.62781e-25
-6.65098e-08,2.04924e-08,0,2.55052e-25
-6.64073e-08,3.54958e-08,0,2.4755e-25
-6.62298e-08,5.02643e-08,0,2.40269e-25
-6.59785e-08,6.4784e-08,0,2.33203e-25
-6.56546e-08,7.90414e-08,0,2.26344e-25
-6.52594e-08,9.30236e-08,0,2.19686e-25
-6.47943e-08,1.06718e-07,0,2.13225e-25
-6.42607e-08,1.20112e-07,0,2.06954e-25
-6.36601e-08,1.33196e-07,0,2.00867e-25
-6.29941e-08,1.45956e-07,0,1.94959e-25
-6.22643e-08,1.58384e-07,0,1.89225e-25
-6.14724e-08,1.70469e-07,0,1.8366e-25
-6.06201e-08,1.82202e-07,0,1.78258e-25
-5.97091e-08,1.93574e-07,0,1.73015e-25
-5.87412e-08,2.04576e-07,0,1.67926e-25
-5.77183e-08,2.152e-07,0,1.62987e-25
-5.66423e-08,2.2544e-07,0,1.58193e-25
-5.55151e-08,2.35288e-07,0,1.53541e-25
-5.43387e-08,2.44738e-07,0,1.49025e-25
-5.3115e-08,2.53784e-07,0,1.44642e-25
-5.18461e-08,2.62422e-07,0,1.40388e-25
-5.0534e-08,2.70646e-07,0,1.36259e-25
-4.91807e-08,2.78453e-07,0,1.32251e-25
-4.77885e-08,2.85839e-07,0,1.28361e-25
